id,name,age_group,pop_2022
0481,Oxelösund,40-44 years,671
0481,Oxelösund,45-49 years,641
0481,Oxelösund,50-54 years,670
0481,Oxelösund,55-59 years,776
0481,Oxelösund,60-64 years,736
0481,Oxelösund,65-69 years,774
0481,Oxelösund,70-74 years,800
0481,Oxelösund,75-79 years,843
0481,Oxelösund,80-84 years,527
0481,Oxelösund,85-89 years,290
0481,Oxelösund,90-94 years,131
0481,Oxelösund,95-99 years,22
0481,Oxelösund,100+ years,4
0482,Flen,0-4 years,766
0482,Flen,5-9 years,902
0482,Flen,10-14 years,937
0482,Flen,15-19 years,949
0482,Flen,20-24 years,711
0482,Flen,25-29 years,686
0482,Flen,30-34 years,843
0482,Flen,35-39 years,701
0482,Flen,40-44 years,761
0482,Flen,45-49 years,940
0482,Flen,50-54 years,985
0482,Flen,55-59 years,1127
0482,Flen,60-64 years,1070
0482,Flen,65-69 years,1125
0482,Flen,70-74 years,1210
0482,Flen,75-79 years,1109
0482,Flen,80-84 years,685
0482,Flen,85-89 years,365
0482,Flen,90-94 years,137
0482,Flen,95-99 years,44
0482,Flen,100+ years,5
0483,Katrineholm,0-4 years,1907
0483,Katrineholm,5-9 years,2201
0483,Katrineholm,10-14 years,2013
0483,Katrineholm,15-19 years,2047
0483,Katrineholm,20-24 years,1927
0483,Katrineholm,25-29 years,1887
0483,Katrineholm,30-34 years,2323
0483,Katrineholm,35-39 years,1998
0483,Katrineholm,40-44 years,1791
0483,Katrineholm,45-49 years,1940
0483,Katrineholm,50-54 years,2058
0483,Katrineholm,55-59 years,2266
0483,Katrineholm,60-64 years,2096
0483,Katrineholm,65-69 years,2023
0483,Katrineholm,70-74 years,2013
0483,Katrineholm,75-79 years,1885
0483,Katrineholm,80-84 years,1113
0483,Katrineholm,85-89 years,686
0483,Katrineholm,90-94 years,328
0483,Katrineholm,95-99 years,92
0483,Katrineholm,100+ years,10
0484,Eskilstuna,0-4 years,6056
0484,Eskilstuna,5-9 years,6834
0484,Eskilstuna,10-14 years,6805
0484,Eskilstuna,15-19 years,6704
0484,Eskilstuna,20-24 years,6192
0484,Eskilstuna,25-29 years,6487
0484,Eskilstuna,30-34 years,7494
0484,Eskilstuna,35-39 years,6943
0484,Eskilstuna,40-44 years,6405
0484,Eskilstuna,45-49 years,6485
0484,Eskilstuna,50-54 years,6865
0484,Eskilstuna,55-59 years,7010
0484,Eskilstuna,60-64 years,5936
0484,Eskilstuna,65-69 years,5352
0484,Eskilstuna,70-74 years,5265
0484,Eskilstuna,75-79 years,5163
0484,Eskilstuna,80-84 years,3150
0484,Eskilstuna,85-89 years,1729
0484,Eskilstuna,90-94 years,792
0484,Eskilstuna,95-99 years,227
0484,Eskilstuna,100+ years,24
0486,Strängnäs,0-4 years,2044
0486,Strängnäs,5-9 years,2468
0486,Strängnäs,10-14 years,2509
0486,Strängnäs,15-19 years,2415
0486,Strängnäs,20-24 years,1594
0486,Strängnäs,25-29 years,1719
0486,Strängnäs,30-34 years,2394
0486,Strängnäs,35-39 years,2395
0486,Strängnäs,40-44 years,2365
0486,Strängnäs,45-49 years,2424
0486,Strängnäs,50-54 years,2564
0486,Strängnäs,55-59 years,2667
0486,Strängnäs,60-64 years,2178
0486,Strängnäs,65-69 years,2181
0486,Strängnäs,70-74 years,2205
0486,Strängnäs,75-79 years,2202
0486,Strängnäs,80-84 years,1258
0486,Strängnäs,85-89 years,602
0486,Strängnäs,90-94 years,274
0486,Strängnäs,95-99 years,63
0486,Strängnäs,100+ years,5
0488,Trosa,0-4 years,813
0488,Trosa,5-9 years,950
0488,Trosa,10-14 years,932
0488,Trosa,15-19 years,826
0488,Trosa,20-24 years,526
0488,Trosa,25-29 years,656
0488,Trosa,30-34 years,887
0488,Trosa,35-39 years,804
0488,Trosa,40-44 years,908
0488,Trosa,45-49 years,917
0488,Trosa,50-54 years,970
0488,Trosa,55-59 years,1065
0488,Trosa,60-64 years,856
0488,Trosa,65-69 years,866
0488,Trosa,70-74 years,1000
0488,Trosa,75-79 years,939
0488,Trosa,80-84 years,509
0488,Trosa,85-89 years,221
0488,Trosa,90-94 years,84
0488,Trosa,95-99 years,29
0488,Trosa,100+ years,2
0509,Ödeshög,0-4 years,265
0509,Ödeshög,5-9 years,308
0509,Ödeshög,10-14 years,271
0509,Ödeshög,15-19 years,289
0509,Ödeshög,20-24 years,215
0509,Ödeshög,25-29 years,235
0509,Ödeshög,30-34 years,321
0509,Ödeshög,35-39 years,278
0509,Ödeshög,40-44 years,296
0509,Ödeshög,45-49 years,288
0509,Ödeshög,50-54 years,323
0509,Ödeshög,55-59 years,387
0509,Ödeshög,60-64 years,321
0509,Ödeshög,65-69 years,334
0509,Ödeshög,70-74 years,412
0509,Ödeshög,75-79 years,372
0509,Ödeshög,80-84 years,205
0509,Ödeshög,85-89 years,117
0509,Ödeshög,90-94 years,62
0509,Ödeshög,95-99 years,16
0509,Ödeshög,100+ years,2
0512,Ydre,0-4 years,182
0512,Ydre,5-9 years,202
0512,Ydre,10-14 years,171
0512,Ydre,15-19 years,201
0512,Ydre,20-24 years,131
0512,Ydre,25-29 years,125
0512,Ydre,30-34 years,186
0512,Ydre,35-39 years,165
0512,Ydre,40-44 years,160
0512,Ydre,45-49 years,229
0512,Ydre,50-54 years,214
0512,Ydre,55-59 years,267
0512,Ydre,60-64 years,266
0512,Ydre,65-69 years,303
0512,Ydre,70-74 years,295
0512,Ydre,75-79 years,285
0512,Ydre,80-84 years,163
0512,Ydre,85-89 years,88
0512,Ydre,90-94 years,34
0512,Ydre,95-99 years,15
0512,Ydre,100+ years,1
0513,Kinda,0-4 years,560
0513,Kinda,5-9 years,570
0513,Kinda,10-14 years,551
0513,Kinda,15-19 years,594
0513,Kinda,20-24 years,389
0513,Kinda,25-29 years,441
0513,Kinda,30-34 years,620
0513,Kinda,35-39 years,558
0513,Kinda,40-44 years,489
0513,Kinda,45-49 years,560
0513,Kinda,50-54 years,635
0513,Kinda,55-59 years,700
0513,Kinda,60-64 years,650
0513,Kinda,65-69 years,687
0513,Kinda,70-74 years,684
0513,Kinda,75-79 years,600
0513,Kinda,80-84 years,425
0513,Kinda,85-89 years,223
0513,Kinda,90-94 years,109
0513,Kinda,95-99 years,22
0513,Kinda,100+ years,1
0560,Boxholm,0-4 years,279
0560,Boxholm,5-9 years,323
0560,Boxholm,10-14 years,294
0560,Boxholm,15-19 years,266
0560,Boxholm,20-24 years,227
0560,Boxholm,25-29 years,262
0560,Boxholm,30-34 years,338
0560,Boxholm,35-39 years,310
0560,Boxholm,40-44 years,270
0560,Boxholm,45-49 years,289
0560,Boxholm,50-54 years,376
0560,Boxholm,55-59 years,421
0560,Boxholm,60-64 years,364
0560,Boxholm,65-69 years,370
0560,Boxholm,70-74 years,388
0560,Boxholm,75-79 years,344
0560,Boxholm,80-84 years,205
0560,Boxholm,85-89 years,101
0560,Boxholm,90-94 years,52
0560,Boxholm,95-99 years,19
0560,Boxholm,100+ years,0
0561,Åtvidaberg,0-4 years,602
0561,Åtvidaberg,5-9 years,651
0561,Åtvidaberg,10-14 years,620
0561,Åtvidaberg,15-19 years,633
0561,Åtvidaberg,20-24 years,467
0561,Åtvidaberg,25-29 years,533
0561,Åtvidaberg,30-34 years,752
0561,Åtvidaberg,35-39 years,607
0561,Åtvidaberg,40-44 years,579
0561,Åtvidaberg,45-49 years,712
0561,Åtvidaberg,50-54 years,749
0561,Åtvidaberg,55-59 years,840
0561,Åtvidaberg,60-64 years,688
0561,Åtvidaberg,65-69 years,712
0561,Åtvidaberg,70-74 years,757
0561,Åtvidaberg,75-79 years,723
0561,Åtvidaberg,80-84 years,490
0561,Åtvidaberg,85-89 years,252
0561,Åtvidaberg,90-94 years,111
0561,Åtvidaberg,95-99 years,24
0561,Åtvidaberg,100+ years,4
0562,Finspång,0-4 years,1095
0562,Finspång,5-9 years,1298
0562,Finspång,10-14 years,1306
0562,Finspång,15-19 years,1127
0562,Finspång,20-24 years,985
0562,Finspång,25-29 years,1112
0562,Finspång,30-34 years,1416
0562,Finspång,35-39 years,1274
0562,Finspång,40-44 years,1242
0562,Finspång,45-49 years,1284
0562,Finspång,50-54 years,1421
0562,Finspång,55-59 years,1544
0562,Finspång,60-64 years,1342
0562,Finspång,65-69 years,1297
0562,Finspång,70-74 years,1337
0562,Finspång,75-79 years,1301
0562,Finspång,80-84 years,793
0562,Finspång,85-89 years,470
0562,Finspång,90-94 years,207
0562,Finspång,95-99 years,49
0562,Finspång,100+ years,3
0563,Valdemarsvik,0-4 years,325
0563,Valdemarsvik,5-9 years,365
0563,Valdemarsvik,10-14 years,357
0563,Valdemarsvik,15-19 years,389
0563,Valdemarsvik,20-24 years,279
0563,Valdemarsvik,25-29 years,292
0563,Valdemarsvik,30-34 years,434
0563,Valdemarsvik,35-39 years,364
0563,Valdemarsvik,40-44 years,363
0563,Valdemarsvik,45-49 years,407
0563,Valdemarsvik,50-54 years,451
0563,Valdemarsvik,55-59 years,584
0563,Valdemarsvik,60-64 years,520
0563,Valdemarsvik,65-69 years,571
0563,Valdemarsvik,70-74 years,640
0563,Valdemarsvik,75-79 years,650
0563,Valdemarsvik,80-84 years,360
0563,Valdemarsvik,85-89 years,163
0563,Valdemarsvik,90-94 years,85
0563,Valdemarsvik,95-99 years,28
0563,Valdemarsvik,100+ years,3
0580,Linköping,0-4 years,8804
0580,Linköping,5-9 years,9528
0580,Linköping,10-14 years,9789
0580,Linköping,15-19 years,9858
0580,Linköping,20-24 years,15090
0580,Linköping,25-29 years,13194
0580,Linköping,30-34 years,12593
0580,Linköping,35-39 years,10830
0580,Linköping,40-44 years,9883
0580,Linköping,45-49 years,10038
0580,Linköping,50-54 years,9734
0580,Linköping,55-59 years,9796
0580,Linköping,60-64 years,8080
0580,Linköping,65-69 years,7310
0580,Linköping,70-74 years,6971
0580,Linköping,75-79 years,6504
0580,Linköping,80-84 years,4433
0580,Linköping,85-89 years,2658
0580,Linköping,90-94 years,1181
0580,Linköping,95-99 years,354
0580,Linköping,100+ years,45
0581,Norrköping,0-4 years,8132
0581,Norrköping,5-9 years,8707
0581,Norrköping,10-14 years,9030
0581,Norrköping,15-19 years,8565
0581,Norrköping,20-24 years,8703
0581,Norrköping,25-29 years,9837
0581,Norrköping,30-34 years,10944
0581,Norrköping,35-39 years,9430
0581,Norrköping,40-44 years,8736
0581,Norrköping,45-49 years,9030
0581,Norrköping,50-54 years,8717
0581,Norrköping,55-59 years,9362
0581,Norrköping,60-64 years,7689
0581,Norrköping,65-69 years,7198
0581,Norrköping,70-74 years,6845
0581,Norrköping,75-79 years,6608
0581,Norrköping,80-84 years,4021
0581,Norrköping,85-89 years,2267
0581,Norrköping,90-94 years,989
0581,Norrköping,95-99 years,270
0581,Norrköping,100+ years,40
0582,Söderköping,0-4 years,766
0582,Söderköping,5-9 years,975
0582,Söderköping,10-14 years,948
0582,Söderköping,15-19 years,837
0582,Söderköping,20-24 years,487
0582,Söderköping,25-29 years,572
0582,Söderköping,30-34 years,923
0582,Söderköping,35-39 years,842
0582,Söderköping,40-44 years,873
0582,Söderköping,45-49 years,904
0582,Söderköping,50-54 years,955
0582,Söderköping,55-59 years,1037
0582,Söderköping,60-64 years,876
0582,Söderköping,65-69 years,1006
0582,Söderköping,70-74 years,963
0582,Söderköping,75-79 years,921
0582,Söderköping,80-84 years,533
0582,Söderköping,85-89 years,271
0582,Söderköping,90-94 years,117
0582,Söderköping,95-99 years,24
0582,Söderköping,100+ years,4
0583,Motala,0-4 years,2236
0583,Motala,5-9 years,2554
0583,Motala,10-14 years,2599
0583,Motala,15-19 years,2590
0583,Motala,20-24 years,1981
0583,Motala,25-29 years,2237
0583,Motala,30-34 years,2714
0583,Motala,35-39 years,2550
0583,Motala,40-44 years,2441
0583,Motala,45-49 years,2586
0583,Motala,50-54 years,2995
0583,Motala,55-59 years,3021
0583,Motala,60-64 years,2661
0583,Motala,65-69 years,2653
0583,Motala,70-74 years,2619
0583,Motala,75-79 years,2371
0583,Motala,80-84 years,1513
0583,Motala,85-89 years,868
0583,Motala,90-94 years,426
0583,Motala,95-99 years,101
0583,Motala,100+ years,12
0584,Vadstena,0-4 years,305
0584,Vadstena,5-9 years,361
0584,Vadstena,10-14 years,345
0584,Vadstena,15-19 years,366
0584,Vadstena,20-24 years,251
0584,Vadstena,25-29 years,280
0584,Vadstena,30-34 years,421
0584,Vadstena,35-39 years,375
0584,Vadstena,40-44 years,334
0584,Vadstena,45-49 years,371
0584,Vadstena,50-54 years,517
0584,Vadstena,55-59 years,539
0584,Vadstena,60-64 years,529
0584,Vadstena,65-69 years,540
0584,Vadstena,70-74 years,647
0584,Vadstena,75-79 years,585
0584,Vadstena,80-84 years,385
0584,Vadstena,85-89 years,218
0584,Vadstena,90-94 years,93
0584,Vadstena,95-99 years,19
0584,Vadstena,100+ years,0
0586,Mjölby,0-4 years,1637
0586,Mjölby,5-9 years,1806
0586,Mjölby,10-14 years,1717
0586,Mjölby,15-19 years,1649
0586,Mjölby,20-24 years,1422
0586,Mjölby,25-29 years,1653
0586,Mjölby,30-34 years,2027
0586,Mjölby,35-39 years,1730
0586,Mjölby,40-44 years,1682
0586,Mjölby,45-49 years,1833
0586,Mjölby,50-54 years,1827
0586,Mjölby,55-59 years,1767
0586,Mjölby,60-64 years,1555
0586,Mjölby,65-69 years,1461
0586,Mjölby,70-74 years,1504
0586,Mjölby,75-79 years,1437
0586,Mjölby,80-84 years,931
0586,Mjölby,85-89 years,509
0586,Mjölby,90-94 years,252
0586,Mjölby,95-99 years,64
0586,Mjölby,100+ years,8
0604,Aneby,0-4 years,396
0604,Aneby,5-9 years,462
0604,Aneby,10-14 years,410
0604,Aneby,15-19 years,355
0604,Aneby,20-24 years,274
0604,Aneby,25-29 years,335
0604,Aneby,30-34 years,492
0604,Aneby,35-39 years,400
0604,Aneby,40-44 years,389
0604,Aneby,45-49 years,374
0604,Aneby,50-54 years,366
0604,Aneby,55-59 years,485
0604,Aneby,60-64 years,463
0604,Aneby,65-69 years,472
0604,Aneby,70-74 years,404
0604,Aneby,75-79 years,330
0604,Aneby,80-84 years,226
0604,Aneby,85-89 years,123
0604,Aneby,90-94 years,54
0604,Aneby,95-99 years,13
0604,Aneby,100+ years,1
0617,Gnosjö,0-4 years,499
0617,Gnosjö,5-9 years,584
0617,Gnosjö,10-14 years,539
0617,Gnosjö,15-19 years,646
0617,Gnosjö,20-24 years,461
0617,Gnosjö,25-29 years,451
0617,Gnosjö,30-34 years,596
0617,Gnosjö,35-39 years,533
0617,Gnosjö,40-44 years,574
0617,Gnosjö,45-49 years,603
0617,Gnosjö,50-54 years,686
0617,Gnosjö,55-59 years,653
0617,Gnosjö,60-64 years,544
0617,Gnosjö,65-69 years,546
0617,Gnosjö,70-74 years,516
0617,Gnosjö,75-79 years,500
0617,Gnosjö,80-84 years,255
0617,Gnosjö,85-89 years,141
0617,Gnosjö,90-94 years,82
0617,Gnosjö,95-99 years,21
0617,Gnosjö,100+ years,8
0642,Mullsjö,0-4 years,434
0642,Mullsjö,5-9 years,447
0642,Mullsjö,10-14 years,490
0642,Mullsjö,15-19 years,470
0642,Mullsjö,20-24 years,321
0642,Mullsjö,25-29 years,360
0642,Mullsjö,30-34 years,511
0642,Mullsjö,35-39 years,452
0642,Mullsjö,40-44 years,430
0642,Mullsjö,45-49 years,459
0642,Mullsjö,50-54 years,461
0642,Mullsjö,55-59 years,469
0642,Mullsjö,60-64 years,401
0642,Mullsjö,65-69 years,429
0642,Mullsjö,70-74 years,480
0642,Mullsjö,75-79 years,483
0642,Mullsjö,80-84 years,234
0642,Mullsjö,85-89 years,117
0642,Mullsjö,90-94 years,64
0642,Mullsjö,95-99 years,17
0642,Mullsjö,100+ years,3
0643,Habo,0-4 years,930
0643,Habo,5-9 years,1146
0643,Habo,10-14 years,1021
0643,Habo,15-19 years,899
0643,Habo,20-24 years,451
0643,Habo,25-29 years,527
0643,Habo,30-34 years,943
0643,Habo,35-39 years,973
0643,Habo,40-44 years,900
0643,Habo,45-49 years,855
0643,Habo,50-54 years,784
0643,Habo,55-59 years,703
0643,Habo,60-64 years,586
0643,Habo,65-69 years,625
0643,Habo,70-74 years,620
0643,Habo,75-79 years,565
0643,Habo,80-84 years,357
0643,Habo,85-89 years,166
0643,Habo,90-94 years,62
0643,Habo,95-99 years,13
0643,Habo,100+ years,2
0662,Gislaved,0-4 years,1579
0662,Gislaved,5-9 years,1813
0662,Gislaved,10-14 years,1897
0662,Gislaved,15-19 years,1888
0662,Gislaved,20-24 years,1478
0662,Gislaved,25-29 years,1492
0662,Gislaved,30-34 years,1843
0662,Gislaved,35-39 years,1757
0662,Gislaved,40-44 years,1642
0662,Gislaved,45-49 years,1835
0662,Gislaved,50-54 years,2021
0662,Gislaved,55-59 years,2129
0662,Gislaved,60-64 years,1808
0662,Gislaved,65-69 years,1608
0662,Gislaved,70-74 years,1450
0662,Gislaved,75-79 years,1410
0662,Gislaved,80-84 years,915
0662,Gislaved,85-89 years,566
0662,Gislaved,90-94 years,274
0662,Gislaved,95-99 years,65
0662,Gislaved,100+ years,11
0665,Vaggeryd,0-4 years,984
0665,Vaggeryd,5-9 years,972
0665,Vaggeryd,10-14 years,991
0665,Vaggeryd,15-19 years,943
0665,Vaggeryd,20-24 years,646
0665,Vaggeryd,25-29 years,725
0665,Vaggeryd,30-34 years,1066
0665,Vaggeryd,35-39 years,1037
0665,Vaggeryd,40-44 years,865
0665,Vaggeryd,45-49 years,934
0665,Vaggeryd,50-54 years,979
0665,Vaggeryd,55-59 years,947
0665,Vaggeryd,60-64 years,806
0665,Vaggeryd,65-69 years,777
0665,Vaggeryd,70-74 years,713
0665,Vaggeryd,75-79 years,677
0665,Vaggeryd,80-84 years,440
0665,Vaggeryd,85-89 years,217
0665,Vaggeryd,90-94 years,98
0665,Vaggeryd,95-99 years,32
0665,Vaggeryd,100+ years,5
0680,Jönköping,0-4 years,8104
0680,Jönköping,5-9 years,8558
0680,Jönköping,10-14 years,8916
0680,Jönköping,15-19 years,8415
0680,Jönköping,20-24 years,10251
0680,Jönköping,25-29 years,11135
0680,Jönköping,30-34 years,11006
0680,Jönköping,35-39 years,9301
0680,Jönköping,40-44 years,8579
0680,Jönköping,45-49 years,8742
0680,Jönköping,50-54 years,8666
0680,Jönköping,55-59 years,8785
0680,Jönköping,60-64 years,7169
0680,Jönköping,65-69 years,6596
0680,Jönköping,70-74 years,6486
0680,Jönköping,75-79 years,6334
0680,Jönköping,80-84 years,4123
0680,Jönköping,85-89 years,2441
0680,Jönköping,90-94 years,1127
0680,Jönköping,95-99 years,324
0680,Jönköping,100+ years,56
0682,Nässjö,0-4 years,1976
0682,Nässjö,5-9 years,2102
0682,Nässjö,10-14 years,1933
0682,Nässjö,15-19 years,1969
0682,Nässjö,20-24 years,1657
0682,Nässjö,25-29 years,1799
0682,Nässjö,30-34 years,2141
0682,Nässjö,35-39 years,2066
0682,Nässjö,40-44 years,1782
0682,Nässjö,45-49 years,1744
0682,Nässjö,50-54 years,1974
0682,Nässjö,55-59 years,2052
0682,Nässjö,60-64 years,1830
0682,Nässjö,65-69 years,1748
0682,Nässjö,70-74 years,1653
0682,Nässjö,75-79 years,1620
0682,Nässjö,80-84 years,975
0682,Nässjö,85-89 years,540
0682,Nässjö,90-94 years,295
0682,Nässjö,95-99 years,74
0682,Nässjö,100+ years,14
0683,Värnamo,0-4 years,1857
0683,Värnamo,5-9 years,2049
0683,Värnamo,10-14 years,2153
0683,Värnamo,15-19 years,2065
0683,Värnamo,20-24 years,1684
0683,Värnamo,25-29 years,1923
0683,Värnamo,30-34 years,2269
0683,Värnamo,35-39 years,2098
0683,Värnamo,40-44 years,2062
0683,Värnamo,45-49 years,1997
0683,Värnamo,50-54 years,2351
0683,Värnamo,55-59 years,2371
0683,Värnamo,60-64 years,2140
0683,Värnamo,65-69 years,2038
0683,Värnamo,70-74 years,1810
0683,Värnamo,75-79 years,1645
0683,Värnamo,80-84 years,1150
0683,Värnamo,85-89 years,657
0683,Värnamo,90-94 years,292
0683,Värnamo,95-99 years,72
0683,Värnamo,100+ years,9
0684,Sävsjö,0-4 years,743
0684,Sävsjö,5-9 years,750
0684,Sävsjö,10-14 years,769
0684,Sävsjö,15-19 years,745
0684,Sävsjö,20-24 years,580
0684,Sävsjö,25-29 years,601
0684,Sävsjö,30-34 years,713
0684,Sävsjö,35-39 years,629
0684,Sävsjö,40-44 years,635
0684,Sävsjö,45-49 years,663
0684,Sävsjö,50-54 years,725
0684,Sävsjö,55-59 years,754
0684,Sävsjö,60-64 years,700
0684,Sävsjö,65-69 years,638
0684,Sävsjö,70-74 years,721
0684,Sävsjö,75-79 years,606
0684,Sävsjö,80-84 years,383
0684,Sävsjö,85-89 years,251
0684,Sävsjö,90-94 years,126
0684,Sävsjö,95-99 years,35
0684,Sävsjö,100+ years,4
0685,Vetlanda,0-4 years,1512
0685,Vetlanda,5-9 years,1668
0685,Vetlanda,10-14 years,1808
0685,Vetlanda,15-19 years,1564
0685,Vetlanda,20-24 years,1304
0685,Vetlanda,25-29 years,1455
0685,Vetlanda,30-34 years,1765
0685,Vetlanda,35-39 years,1533
0685,Vetlanda,40-44 years,1448
0685,Vetlanda,45-49 years,1557
0685,Vetlanda,50-54 years,1803
0685,Vetlanda,55-59 years,1868
0685,Vetlanda,60-64 years,1603
0685,Vetlanda,65-69 years,1651
0685,Vetlanda,70-74 years,1655
0685,Vetlanda,75-79 years,1499
0685,Vetlanda,80-84 years,1027
0685,Vetlanda,85-89 years,560
0685,Vetlanda,90-94 years,307
0685,Vetlanda,95-99 years,81
0685,Vetlanda,100+ years,5
0686,Eksjö,0-4 years,983
0686,Eksjö,5-9 years,1062
0686,Eksjö,10-14 years,1033
0686,Eksjö,15-19 years,996
0686,Eksjö,20-24 years,886
0686,Eksjö,25-29 years,915
0686,Eksjö,30-34 years,1185
0686,Eksjö,35-39 years,1025
0686,Eksjö,40-44 years,953
0686,Eksjö,45-49 years,965
0686,Eksjö,50-54 years,1099
0686,Eksjö,55-59 years,1159
0686,Eksjö,60-64 years,1036
0686,Eksjö,65-69 years,1154
0686,Eksjö,70-74 years,1136
0686,Eksjö,75-79 years,992
0686,Eksjö,80-84 years,660
0686,Eksjö,85-89 years,363
0686,Eksjö,90-94 years,200
0686,Eksjö,95-99 years,49
0686,Eksjö,100+ years,7
0687,Tranås,0-4 years,1062
0687,Tranås,5-9 years,1005
0687,Tranås,10-14 years,1126
0687,Tranås,15-19 years,1152
0687,Tranås,20-24 years,970
0687,Tranås,25-29 years,1067
0687,Tranås,30-34 years,1200
0687,Tranås,35-39 years,1044
0687,Tranås,40-44 years,949
0687,Tranås,45-49 years,1101
0687,Tranås,50-54 years,1208
0687,Tranås,55-59 years,1216
0687,Tranås,60-64 years,1016
0687,Tranås,65-69 years,1033
0687,Tranås,70-74 years,1064
0687,Tranås,75-79 years,1113
0687,Tranås,80-84 years,757
0687,Tranås,85-89 years,439
0687,Tranås,90-94 years,232
0687,Tranås,95-99 years,43
0687,Tranås,100+ years,7
0760,Uppvidinge,0-4 years,531
0760,Uppvidinge,5-9 years,567
0760,Uppvidinge,10-14 years,546
0760,Uppvidinge,15-19 years,524
0760,Uppvidinge,20-24 years,433
0760,Uppvidinge,25-29 years,475
0760,Uppvidinge,30-34 years,614
0760,Uppvidinge,35-39 years,503
0760,Uppvidinge,40-44 years,546
0760,Uppvidinge,45-49 years,548
0760,Uppvidinge,50-54 years,610
0760,Uppvidinge,55-59 years,661
0760,Uppvidinge,60-64 years,551
0760,Uppvidinge,65-69 years,531
0760,Uppvidinge,70-74 years,594
0760,Uppvidinge,75-79 years,505
0760,Uppvidinge,80-84 years,356
0760,Uppvidinge,85-89 years,181
0760,Uppvidinge,90-94 years,112
0760,Uppvidinge,95-99 years,26
0760,Uppvidinge,100+ years,4
0761,Lessebo,0-4 years,482
0761,Lessebo,5-9 years,556
0761,Lessebo,10-14 years,567
0761,Lessebo,15-19 years,544
0761,Lessebo,20-24 years,355
0761,Lessebo,25-29 years,372
0761,Lessebo,30-34 years,477
0761,Lessebo,35-39 years,491
0761,Lessebo,40-44 years,498
0761,Lessebo,45-49 years,487
0761,Lessebo,50-54 years,533
0761,Lessebo,55-59 years,531
0761,Lessebo,60-64 years,496
