country_name,region_code,region_name,year,k_passengers
France,FRY2,Martinique,2018,1897
France,FRY3,Guyane,2018,531
France,FRY4,La Réunion,2018,2423
France,FRY5,Mayotte,2018,367
Croatia,HR03,Jadranska Hrvatska,2018,6903
Croatia,HR04,Kontinentalna Hrvatska,2018,3322
Hungary,HU11,Budapest,2018,14801
Hungary,HU32,Észak-Alföld,2018,376
Ireland,IE04,Northern and Western,2018,771
Ireland,IE05,Southern,2018,4407
Ireland,IE06,Eastern and Midland,2018,31225
,IS00,,2018,9766
Italy,ITC1,Piemonte,2018,4107
Italy,ITC3,Liguria,2018,1461
Italy,ITC4,Lombardia,2018,46296
Italy,ITF1,Abruzzo,2018,656
Italy,ITF3,Campania,2018,9904
Italy,ITF4,Puglia,2018,7559
Italy,ITF6,Calabria,2018,3225
Italy,ITG1,Sicilia,2018,17638
Italy,ITG2,Sardegna,2018,8750
Italy,ITH1,Provincia Autonoma di Bolzano/Bozen (1),2018,-
Italy,ITH3,Veneto,2018,17910
Italy,ITH4,Friuli-Venezia Giulia,2018,769
Italy,ITH5,Emilia-Romagna,2018,8944
Italy,ITI1,Toscana,2018,8156
Italy,ITI2,Umbria,2018,222
Italy,ITI3,Marche,2018,447
Italy,ITI4,Lazio,2018,48706
Lithuania,LT01,Sostinės regionas,2018,4920
Lithuania,LT02,Vidurio ir vakarų Lietuvos regionas,2018,1334
Luxembourg,LU00,Luxembourg,2018,3989
Latvia,LV00,Latvija,2018,7037
Malta,MT00,Malta,2018,6806
Netherlands,NL13,Drenthe,2018,230
Netherlands,NL32,Noord-Holland,2018,70979
Netherlands,NL33,Zuid-Holland,2018,1915
Netherlands,NL41,Noord-Brabant,2018,6242
Netherlands,NL42,Limburg (NL),2018,278
,NO01,,2018,28403
,NO02,,2018,-
,NO03,,2018,2063
,NO04,,2018,5710
,NO05,,2018,7799
,NO06,,2018,4420
,NO07,,2018,5636
Poland,PL21,Małopolskie,2018,6761
Poland,PL22,Śląskie,2018,4830
Poland,PL41,Wielkopolskie,2018,2462
Poland,PL42,Zachodniopomorskie,2018,598
Poland,PL51,Dolnośląskie,2018,3298
Poland,PL61,Kujawsko-pomorskie,2018,410
Poland,PL63,Pomorskie,2018,5418
Poland,PL71,Łódzkie,2018,237
Poland,PL82,Podkarpackie,2018,769
Poland,PL91,Warszawski stołeczny,2018,20853
Portugal,PT11,Norte,2018,11952
Portugal,PT15,Algarve,2018,8693
Portugal,PT16,Centro (PT),2018,10
Portugal,PT17,Área Metropolitana de Lisboa,2018,29059
Portugal,PT18,Alentejo,2018,6
Portugal,PT20,Região Autónoma dos Açores,2018,2517
Portugal,PT30,Região Autónoma da Madeira,2018,3318
Romania,RO11,Nord-Vest,2018,2782
Romania,RO12,Centru,2018,722
Romania,RO21,Nord-Est,2018,1699
Romania,RO22,Sud-Est,2018,-
Romania,RO32,București-Ilfov,2018,13819
Romania,RO41,Sud-Vest Oltenia,2018,493
Romania,RO42,Vest,2018,1517
Sweden,SE11,Stockholm,2018,29350
Sweden,SE12,Östra Mellansverige,2018,2447
Sweden,SE21,Småland med öarna,2018,1091
Sweden,SE22,Sydsverige,2018,2776
Sweden,SE23,Västsverige,2018,6809
Sweden,SE31,Norra Mellansverige,2018,-
Sweden,SE32,Mellersta Norrland,2018,786
Sweden,SE33,Övre Norrland,2018,2915
Slovenia,SI04,Zahodna Slovenija,2018,1811
Slovakia,SK01,Bratislavský kraj,2018,2273
Slovakia,SK04,Východné Slovensko,2018,540
United Kingdom,UKC1,Tees Valley and Durham,2018,140
United Kingdom,UKC2,Northumberland and Tyne and Wear,2018,5332
United Kingdom,UKD3,Greater Manchester,2018,28256
United Kingdom,UKD4,Lancashire,2018,19
United Kingdom,UKD7,Merseyside,2018,5042
United Kingdom,UKE1,East Yorkshire and Northern Lincolnshire,2018,192
United Kingdom,UKE3,South Yorkshire,2018,1222
United Kingdom,UKE4,West Yorkshire,2018,4038
United Kingdom,UKF2,"Leicestershire, Rutland and Northamptonshire",2018,4874
United Kingdom,UKG1,"Herefordshire, Worcestershire and Warwickshire",2018,-
United Kingdom,UKG3,West Midlands,2018,12455
United Kingdom,UKH1,East Anglia,2018,537
United Kingdom,UKH2,Bedfordshire and Hertfordshire,2018,16767
United Kingdom,UKH3,Essex,2018,29475
United Kingdom,UKI4,Inner London — East,2018,4820
United Kingdom,UKI6,Outer London — South,2018,2
United Kingdom,UKI7,Outer London — West and North West,2018,80100
United Kingdom,UKJ1,"Berkshire, Buckinghamshire and Oxfordshire",2018,0
United Kingdom,UKJ2,"Surrey, East and West Sussex",2018,46081
United Kingdom,UKJ3,Hampshire and Isle of Wight,2018,1991
United Kingdom,UKJ4,Kent,2018,-
United Kingdom,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",2018,8697
United Kingdom,UKK2,Dorset and Somerset,2018,675
United Kingdom,UKK3,Cornwall and Isles of Scilly,2018,-
United Kingdom,UKK4,Devon,2018,931
United Kingdom,UKL2,East Wales,2018,1579
United Kingdom,UKM5,North Eastern Scotland,2018,3056
United Kingdom,UKM6,Highlands and Islands,2018,1674
United Kingdom,UKM7,Eastern Scotland,2018,14313
United Kingdom,UKM8,West Central Scotland,2018,9653
United Kingdom,UKM9,Southern Scotland,2018,681
United Kingdom,UKN0,Northern Ireland,2018,8965
United Kingdom,UKZZ,Extra-Regio NUTS 2,2018,457
Austria,AT12,Niederösterreich,2019,31635
Austria,AT21,Kärnten,2019,210
Austria,AT22,Steiermark,2019,1035
Austria,AT31,Oberösterreich,2019,430
Austria,AT32,Salzburg,2019,1730
Austria,AT33,Tirol,2019,1151
Belgium,BE21,Prov. (2) Antwerpen,2019,290
Belgium,BE24,Prov. Vlaams-Brabant,2019,26287
Belgium,BE25,Prov. West-Vlaanderen,2019,445
Belgium,BE32,Prov. Hainaut,2019,8197
Belgium,BE33,Prov. Liège,2019,167
Bulgaria,BG33,Североизточен,2019,2069
Bulgaria,BG34,Югоизточен,2019,2858
Bulgaria,BG41,Югозападен,2019,7078
,CH01,,2019,17829
,CH02,,2019,22
,CH04,,2019,31476
,CH05,,2019,107
,CH07,,2019,56
Cyprus,CY00,Κύπρος,2019,11261
Czechia,CZ01,Praha,2019,17839
Czechia,CZ04,Severozápad,2019,62
Czechia,CZ05,Severovýchod,2019,99
Czechia,CZ06,Jihovýchod,2019,526
Czechia,CZ08,Moravskoslezsko,2019,307
Germany,DE11,Stuttgart,2019,12700
Germany,DE12,Karlsruhe,2019,1334
Germany,DE13,Freiburg,2019,-
Germany,DE14,Tübingen,2019,443
Germany,DE21,Oberbayern,2019,47892
Germany,DE22,Niederbayern,2019,-
Germany,DE24,Oberfranken,2019,-
Germany,DE25,Mittelfranken,2019,4087
Germany,DE27,Schwaben,2019,1719
Germany,DE30,Berlin,2019,24223
Germany,DE40,Brandenburg,2019,11404
Germany,DE50,Bremen,2019,2305
Germany,DE60,Hamburg,2019,17274
Germany,DE71,Darmstadt,2019,70436
Germany,DE73,Kassel,2019,-
Germany,DE80,Mecklenburg-Vorpommern,2019,126
Germany,DE91,Braunschweig,2019,-
Germany,DE92,Hannover,2019,6287
Germany,DE94,Weser-Ems,2019,-
Germany,DEA1,Düsseldorf,2019,26707
Germany,DEA2,Köln,2019,12351
Germany,DEA3,Münster,2019,974
Germany,DEA4,Detmold,2019,690
Germany,DEA5,Arnsberg,2019,2717
Germany,DEB1,Koblenz,2019,1396
Germany,DEB2,Trier,2019,-
Germany,DEB3,Rheinhessen-Pfalz,2019,-
Germany,DEC0,Saarland,2019,343
Germany,DED2,Dresden,2019,1591
Germany,DED5,Leipzig,2019,2606
Germany,DEE0,Sachsen-Anhalt,2019,-
Germany,DEF0,Schleswig-Holstein,2019,-
Germany,DEG0,Thüringen,2019,150
Germany,DEZZ,Extra-Regio NUTS 2,2019,-
Denmark,DK01,Hovedstaden,2019,30135
Denmark,DK02,Sjælland,2019,6
Denmark,DK03,Syddanmark,2019,3847
Denmark,DK04,Midtjylland,2019,612
Denmark,DK05,Nordjylland,2019,1443
Estonia,EE00,Eesti,2019,3258
Greece,EL30,Αττική,2019,25578
Greece,EL41,Βόρειο Αιγαίο,2019,1348
Greece,EL42,Νότιο Αιγαίο,2019,12312
Greece,EL43,Κρήτη,2019,10756
Greece,EL51,"Ανατολική Μακεδονία, Θράκη",2019,556
Greece,EL52,Κεντρική Μακεδονία,2019,6679
Greece,EL53,Δυτική Μακεδονία,2019,8
Greece,EL54,Ήπειρος,2019,133
Greece,EL61,Θεσσαλία,2019,469
Greece,EL62,Ιόνια Νησιά,2019,5560
Greece,EL63,Δυτική Ελλάδα,2019,764
Greece,EL64,Στερεά Ελλάδα,2019,17
Greece,EL65,Πελοπόννησος,2019,341
Spain,ES11,Galicia,2019,5248
Spain,ES12,Principado de Asturias,2019,1405
Spain,ES13,Cantabria,2019,1171
Spain,ES21,País Vasco,2019,6353
Spain,ES22,Comunidad Foral de Navarra,2019,240
Spain,ES24,Aragón,2019,345
Spain,ES30,Comunidad de Madrid,2019,59747
Spain,ES41,Castilla y León,2019,242
Spain,ES51,Cataluña,2019,54693
Spain,ES52,Comunidad Valenciana,2019,23401
Spain,ES53,Illes Balears,2019,40285
Spain,ES61,Andalucía,2019,30414
Spain,ES62,Región de Murcia,2019,22
Spain,ES64,Ciudad Autónoma de Melilla,2019,428
Spain,ES70,Canarias,2019,40035
Finland,FI19,Länsi-Suomi,2019,667
Finland,FI1B,Helsinki-Uusimaa,2019,22049
Finland,FI1C,Etelä-Suomi,2019,455
Finland,FI1D,Pohjois- ja Itä-Suomi,2019,3018
Finland,FI20,Åland,2019,52
Finland,FIZZ,Extra-Regio NUTS 2,2019,-
France,FR10,Île-de-France,2019,107991
France,FRB0,Centre-Val de Loire,2019,195
France,FRC1,Bourgogne,2019,-
France,FRD1,Basse-Normandie,2019,415
France,FRD2,Haute-Normandie,2019,-
France,FRE1,Nord-Pas-de-Calais,2019,2182
France,FRE2,Picardie,2019,3982
France,FRF1,Alsace,2019,10351
France,FRF2,Champagne-Ardenne,2019,81
France,FRF3,Lorraine,2019,242
France,FRG0,Pays-de-la-Loire,2019,7204
France,FRH0,Bretagne,2019,2054
France,FRI1,Aquitaine,2019,9614
France,FRI2,Limousin,2019,300
France,FRI3,Poitou-Charentes,2019,232
France,FRJ1,Languedoc-Roussillon,2019,3224
France,FRJ2,Midi-Pyrénées,2019,10085
France,FRK1,Auvergne,2019,427
France,FRK2,Rhône-Alpes,2019,12201
France,FRL0,Provence-Alpes-Côte d’Azur,2019,25090
France,FRM0,Corse,2019,4249
France,FRY1,Guadeloupe,2019,2462
France,FRY2,Martinique,2019,1954
France,FRY3,Guyane,2019,560
France,FRY4,La Réunion,2019,2451
France,FRY5,Mayotte,2019,381
Croatia,HR03,Jadranska Hrvatska,2019,7692
Croatia,HR04,Kontinentalna Hrvatska,2019,3410
Hungary,HU11,Budapest,2019,16100
Hungary,HU32,Észak-Alföld,2019,601
Ireland,IE04,Northern and Western,2019,805
Ireland,IE05,Southern,2019,4547
Ireland,IE06,Eastern and Midland,2019,32653
,IS00,,2019,7223
Italy,ITC1,Piemonte,2019,3997
Italy,ITC3,Liguria,2019,1539
Italy,ITC4,Lombardia,2019,49096
Italy,ITF1,Abruzzo,2019,699
Italy,ITF3,Campania,2019,10834
Italy,ITF4,Puglia,2019,8294
Italy,ITF6,Calabria,2019,3536
Italy,ITG1,Sicilia,2019,18182
Italy,ITG2,Sardegna,2019,9097
Italy,ITH1,Provincia Autonoma di Bolzano/Bozen (1),2019,-
Italy,ITH3,Veneto,2019,18404
Italy,ITH4,Friuli-Venezia Giulia,2019,780
Italy,ITH5,Emilia-Romagna,2019,9905
Italy,ITI1,Toscana,2019,8233
Italy,ITI2,Umbria,2019,218
Italy,ITI3,Marche,2019,482
Italy,ITI4,Lazio,2019,49250
Lithuania,LT01,Sostinės regionas,2019,5002
Lithuania,LT02,Vidurio ir vakarų Lietuvos regionas,2019,1503
Luxembourg,LU00,Luxembourg,2019,4366
Latvia,LV00,Latvija,2019,7786
Malta,MT00,Malta,2019,7318
Netherlands,NL13,Drenthe,2019,177
Netherlands,NL32,Noord-Holland,2019,71690
Netherlands,NL33,Zuid-Holland,2019,2102
Netherlands,NL41,Noord-Brabant,2019,6785
Netherlands,NL42,Limburg (NL),2019,440
,NO01,,2019,28472
,NO02,,2019,-
,NO03,,2019,2056
,NO04,,2019,5726
,NO05,,2019,7976
,NO06,,2019,4368
,NO07,,2019,5627
Poland,PL21,Małopolskie,2019,8403
Poland,PL22,Śląskie,2019,4835
Poland,PL41,Wielkopolskie,2019,2372
Poland,PL42,Zachodniopomorskie,2019,574
Poland,PL51,Dolnośląskie,2019,3500
Poland,PL61,Kujawsko-pomorskie,2019,425
Poland,PL63,Pomorskie,2019,5719
Poland,PL71,Łódzkie,2019,242
Poland,PL82,Podkarpackie,2019,772
Poland,PL91,Warszawski stołeczny,2019,21972
Portugal,PT11,Norte,2019,13203
Portugal,PT15,Algarve,2019,9061
Portugal,PT16,Centro (PT),2019,14
Portugal,PT17,Área Metropolitana de Lisboa,2019,31204
Portugal,PT18,Alentejo,2019,3
Portugal,PT20,Região Autónoma dos Açores,2019,2836
Portugal,PT30,Região Autónoma da Madeira,2019,3344
Romania,RO11,Nord-Vest,2019,2994
Romania,RO12,Centru,2019,853
Romania,RO21,Nord-Est,2019,2099
Romania,RO22,Sud-Est,2019,23
Romania,RO32,București-Ilfov,2019,14694
Romania,RO41,Sud-Vest Oltenia,2019,514
Romania,RO42,Vest,2019,1595
Sweden,SE11,Stockholm,2019,27993
Sweden,SE12,Östra Mellansverige,2019,2518
Sweden,SE21,Småland med öarna,2019,1024
Sweden,SE22,Sydsverige,2019,2568
Sweden,SE23,Västsverige,2019,6671
Sweden,SE31,Norra Mellansverige,2019,-
Sweden,SE32,Mellersta Norrland,2019,706
Sweden,SE33,Övre Norrland,2019,2675
Slovenia,SI04,Zahodna Slovenija,2019,1719
Slovakia,SK01,Bratislavský kraj,2019,2285
Slovakia,SK04,Východné Slovensko,2019,556
United Kingdom,UKC1,Tees Valley and Durham,2019,148
United Kingdom,UKC2,Northumberland and Tyne and Wear,2019,5194
United Kingdom,UKD3,Greater Manchester,2019,29321
United Kingdom,UKD4,Lancashire,2019,15
United Kingdom,UKD7,Merseyside,2019,5014
United Kingdom,UKE1,East Yorkshire and Northern Lincolnshire,2019,202
United Kingdom,UKE3,South Yorkshire,2019,1408
United Kingdom,UKE4,West Yorkshire,2019,3992
United Kingdom,UKF2,"Leicestershire, Rutland and Northamptonshire",2019,4668
United Kingdom,UKG1,"Herefordshire, Worcestershire and Warwickshire",2019,-
United Kingdom,UKG3,West Midlands,2019,12646
United Kingdom,UKH1,East Anglia,2019,530
United Kingdom,UKH2,Bedfordshire and Hertfordshire,2019,18214
United Kingdom,UKH3,Essex,2019,30154
United Kingdom,UKI4,Inner London — East,2019,5122
United Kingdom,UKI6,Outer London — South,2019,2
United Kingdom,UKI7,Outer London — West and North West,2019,80887
United Kingdom,UKJ1,"Berkshire, Buckinghamshire and Oxfordshire",2019,-
United Kingdom,UKJ2,"Surrey, East and West Sussex",2019,46561
United Kingdom,UKJ3,Hampshire and Isle of Wight,2019,1781
United Kingdom,UKJ4,Kent,2019,-
United Kingdom,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",2019,8954
United Kingdom,UKK2,Dorset and Somerset,2019,803
United Kingdom,UKK3,Cornwall and Isles of Scilly,2019,-
United Kingdom,UKK4,Devon,2019,1022
United Kingdom,UKL2,East Wales,2019,1651
United Kingdom,UKM5,North Eastern Scotland,2019,2913
United Kingdom,UKM6,Highlands and Islands,2019,1658
United Kingdom,UKM7,Eastern Scotland,2019,14755
United Kingdom,UKM8,West Central Scotland,2019,8834
United Kingdom,UKM9,Southern Scotland,2019,639
United Kingdom,UKN0,Northern Ireland,2019,8935
United Kingdom,UKZZ,Extra-Regio NUTS 2,2019,461
